Participant._id_in_session,Participant.code,Participant.label,Participant._current_page,Participant._current_app_name,Participant._round_number,Participant._current_page_name,Participant.status,Participant.ip_address,Participant.time_started,Participant.exclude_from_data_analysis,Participant.name,Participant.visited,Participant.mturk_worker_id,Participant.mturk_assignment_id,Player.id_in_group,Player.role,Player.id,Player.payoff,Player.extraction,Player.partial_pay,Player.ranking,Player.auxiliar,Player.aux_2_1,Player.aux_2_2,Player.aux_2_3,Player.gp_ranking,Group.id,Group.total_extraction,Group.total_payment,Group.group_loss,Subsession.id,Subsession.round_number,Subsession.multi_uno,Subsession.multi_dos,Subsession.multi_tres,Subsession.rank_uno,Subsession.rank_dos,Subsession.rank_tres,Subsession.rank_p_1,Subsession.rank_p_2,Subsession.rank_p_3,Subsession.rank_p_4,Subsession.rank_p_5,Subsession.rank_p_6,Subsession.rank_p_7,Subsession.rank_p_8,Subsession.rank_p_9,Subsession.rank_p_10,Subsession.rank_p_11,Subsession.rank_p_12,Subsession.posit_1,Subsession.posit_2,Subsession.posit_3,Subsession.posit_4,Subsession.posit_5,Subsession.posit_6,Subsession.posit_7,Subsession.posit_8,Subsession.posit_9,Subsession.posit_10,Subsession.posit_11,Subsession.posit_12,Subsession.max_pay,Subsession.min_pay,Subsession.max_fund,Subsession.min_fund,Session.code,Session.label,Session.experimenter_name,Session.real_world_currency_per_point,Session.time_scheduled,Session.time_started,Session.mturk_HITId,Session.mturk_HITGroupId,Session.participation_fee,Session.comment,Session.is_demo,Session.use_cli_bots
P3,c7noh4z6,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.13.200.15,2016-08-22 22:28:53.833365+00:00,0,117,1,,,4,,327,6.7,3,6.1,2,117,0,1,0,1,167,11,23.4,3.1,28,8,0.90,1.10,1,3,1,2,6,1,2,10,6,12,2,9,2,11,2,6,115,116,117,118,119,120,121,122,123,124,125,126,8.9,3.3,9.0,2.0,m7yiq95t,,,200.00000,,,,,5000.00,,1,
P7,f5j0x68s,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.141.33.163,2016-08-22 22:28:37.829446+00:00,0,121,1,,,1,,331,6.7,3,6.1,2,121,0,1,0,1,167,11,23.4,3.1,28,8,0.90,1.10,1,3,1,2,6,1,2,10,6,12,2,9,2,11,2,6,115,116,117,118,119,120,121,122,123,124,125,126,8.9,3.3,9.0,2.0,m7yiq95t,,,200.00000,,,,,5000.00,,1,
P5,doui53it,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.111.201.32,2016-08-22 22:29:19.633131+00:00,0,119,1,,,1,,329,5.1,5,5.7,6,119,1,0,0,3,166,18,20.8,0.7,28,8,0.90,1.10,1,3,1,2,6,1,2,10,6,12,2,9,2,11,2,6,115,116,117,118,119,120,121,122,123,124,125,126,8.9,3.3,9.0,2.0,m7yiq95t,,,200.00000,,,,,5000.00,,1,
P8,ihne4spc,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.184.171.93,2016-08-22 22:28:22.599381+00:00,0,122,1,,,2,,332,4.7,3,4.7,9,122,0,0,1,2,168,15,21.8,1.7,28,8,0.90,1.10,1,3,1,2,6,1,2,10,6,12,2,9,2,11,2,6,115,116,117,118,119,120,121,122,123,124,125,126,8.9,3.3,9.0,2.0,m7yiq95t,,,200.00000,,,,,5000.00,,1,
P12,t9kl2n8x,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.13.220.50,2016-08-22 22:30:17.425605+00:00,0,126,1,,,2,,336,5.1,5,5.7,6,126,1,0,0,3,166,18,20.8,0.7,28,8,0.90,1.10,1,3,1,2,6,1,2,10,6,12,2,9,2,11,2,6,115,116,117,118,119,120,121,122,123,124,125,126,8.9,3.3,9.0,2.0,m7yiq95t,,,200.00000,,,,,5000.00,,1,
P6,skf3koob,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.35.233.184,2016-08-22 22:29:38.557601+00:00,0,120,1,,,4,,330,3.3,3,3.7,12,120,1,0,0,3,166,18,20.8,0.7,28,8,0.90,1.10,1,3,1,2,6,1,2,10,6,12,2,9,2,11,2,6,115,116,117,118,119,120,121,122,123,124,125,126,8.9,3.3,9.0,2.0,m7yiq95t,,,200.00000,,,,,5000.00,,1,
P11,enoytqa1,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.184.171.93,2016-08-22 22:30:29.823319+00:00,0,125,1,,,4,,335,6.7,5,6.7,2,125,0,0,1,2,168,15,21.8,1.7,28,8,0.90,1.10,1,3,1,2,6,1,2,10,6,12,2,9,2,11,2,6,115,116,117,118,119,120,121,122,123,124,125,126,8.9,3.3,9.0,2.0,m7yiq95t,,,200.00000,,,,,5000.00,,1,
P1,ut05vfix,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.237.244.41,2016-08-22 22:28:31.035820+00:00,0,115,1,,,3,,325,5.1,5,5.7,6,115,1,0,0,3,166,18,20.8,0.7,28,8,0.90,1.10,1,3,1,2,6,1,2,10,6,12,2,9,2,11,2,6,115,116,117,118,119,120,121,122,123,124,125,126,8.9,3.3,9.0,2.0,m7yiq95t,,,200.00000,,,,,5000.00,,1,
P4,3k9j4xgn,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.138.145.240,2016-08-22 22:29:08.183207+00:00,0,118,1,,,1,,328,3.7,2,3.7,10,118,0,0,1,2,168,15,21.8,1.7,28,8,0.90,1.10,1,3,1,2,6,1,2,10,6,12,2,9,2,11,2,6,115,116,117,118,119,120,121,122,123,124,125,126,8.9,3.3,9.0,2.0,m7yiq95t,,,200.00000,,,,,5000.00,,1,
P9,frno2noq,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.142.28.175,2016-08-22 22:30:18.753979+00:00,0,123,1,,,3,,333,6.7,5,6.7,2,123,0,0,1,2,168,15,21.8,1.7,28,8,0.90,1.10,1,3,1,2,6,1,2,10,6,12,2,9,2,11,2,6,115,116,117,118,119,120,121,122,123,124,125,126,8.9,3.3,9.0,2.0,m7yiq95t,,,200.00000,,,,,5000.00,,1,
P2,7s3nsihj,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.184.171.93,2016-08-22 22:28:40.454912+00:00,0,116,1,,,3,,326,8.9,5,8.1,1,116,0,1,0,1,167,11,23.4,3.1,28,8,0.90,1.10,1,3,1,2,6,1,2,10,6,12,2,9,2,11,2,6,115,116,117,118,119,120,121,122,123,124,125,126,8.9,3.3,9.0,2.0,m7yiq95t,,,200.00000,,,,,5000.00,,1,
P10,cur8pcqa,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.7.190.70,2016-08-24 19:24:49.518930+00:00,0,168,1,,,2,,418,4.2,0,3.8,10,168,0,0,1,1,210,9,24.2,3.8,35,5,1,0.90,1.10,2,3,1,3,10,8,6,3,6,8,10,3,10,1,2,159,160,161,162,163,164,165,166,167,168,169,170,8.6,4.2,11.0,2.0,0fpbzs3z,,,200.00000,,,,,5000.00,,1,
P7,9ztf0gck,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.51.167.27,2016-08-24 19:26:18.989753+00:00,0,165,1,,,3,,427,3.9,4,4.3,12,165,1,0,0,3,214,19,20.2,0.3,36,6,0.90,1,1.10,3,2,1,7,5,7,2,7,5,12,11,3,10,1,3,159,160,161,162,163,164,165,166,167,168,169,170,9.0,3.9,12.0,1,0fpbzs3z,,,200.00000,,,,,5000.00,,1,
P3,qorbl9h6,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.170.178.66,2016-08-24 19:23:00.624743+00:00,0,161,1,,,1,,423,4.8,5,5.3,7,161,1,0,0,3,214,19,20.2,0.3,36,6,0.90,1,1.10,3,2,1,7,5,7,2,7,5,12,11,3,10,1,3,159,160,161,162,163,164,165,166,167,168,169,170,9.0,3.9,12.0,1,0fpbzs3z,,,200.00000,,,,,5000.00,,1,
P4,3k9j4xgn,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.138.145.240,2016-08-22 22:29:08.183207+00:00,0,118,1,,,1,,340,6.0,5,6.7,3,118,0,0,1,3,174,15,21.8,1.7,29,9,1.05,1.05,0.90,1,1,3,1,1,5,3,5,5,5,12,11,5,3,5,115,116,117,118,119,120,121,122,123,124,125,126,7.5,3.3,6.0,5.0,m7yiq95t,,,200.00000,,,,,5000.00,,1,
P11,enoytqa1,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.184.171.93,2016-08-22 22:30:29.823319+00:00,0,125,1,,,4,,347,6.0,5,6.7,3,125,0,0,1,3,174,15,21.8,1.7,29,9,1.05,1.05,0.90,1,1,3,1,1,5,3,5,5,5,12,11,5,3,5,115,116,117,118,119,120,121,122,123,124,125,126,7.5,3.3,6.0,5.0,m7yiq95t,,,200.00000,,,,,5000.00,,1,
P12,t9kl2n8x,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.13.220.50,2016-08-22 22:30:17.425605+00:00,0,126,1,,,2,,348,5.4,3,5.1,5,126,1,0,0,1,172,14,22.4,2.1,29,9,1.05,1.05,0.90,1,1,3,1,1,5,3,5,5,5,12,11,5,3,5,115,116,117,118,119,120,121,122,123,124,125,126,7.5,3.3,6.0,5.0,m7yiq95t,,,200.00000,,,,,5000.00,,1,
P7,f5j0x68s,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.141.33.163,2016-08-22 22:28:37.829446+00:00,0,121,1,,,1,,343,5.4,3,5.1,5,121,0,1,0,1,173,14,22.4,2.1,29,9,1.05,1.05,0.90,1,1,3,1,1,5,3,5,5,5,12,11,5,3,5,115,116,117,118,119,120,121,122,123,124,125,126,7.5,3.3,6.0,5.0,m7yiq95t,,,200.00000,,,,,5000.00,,1,
P1,ut05vfix,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.237.244.41,2016-08-22 22:28:31.035820+00:00,0,115,1,,,3,,337,7.5,5,7.1,1,115,1,0,0,1,172,14,22.4,2.1,29,9,1.05,1.05,0.90,1,1,3,1,1,5,3,5,5,5,12,11,5,3,5,115,116,117,118,119,120,121,122,123,124,125,126,7.5,3.3,6.0,5.0,m7yiq95t,,,200.00000,,,,,5000.00,,1,
P10,ydsge81s,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.33.196.195,2016-08-22 22:30:33.853887+00:00,0,124,1,,,2,,346,5.4,3,5.1,5,124,0,1,0,1,173,14,22.4,2.1,29,9,1.05,1.05,0.90,1,1,3,1,1,5,3,5,5,5,12,11,5,3,5,115,116,117,118,119,120,121,122,123,124,125,126,7.5,3.3,6.0,5.0,m7yiq95t,,,200.00000,,,,,5000.00,,1,
P6,skf3koob,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.35.233.184,2016-08-22 22:29:38.557601+00:00,0,120,1,,,4,,342,5.4,3,5.1,5,120,1,0,0,1,172,14,22.4,2.1,29,9,1.05,1.05,0.90,1,1,3,1,1,5,3,5,5,5,12,11,5,3,5,115,116,117,118,119,120,121,122,123,124,125,126,7.5,3.3,6.0,5.0,m7yiq95t,,,200.00000,,,,,5000.00,,1,
P2,7s3nsihj,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.184.171.93,2016-08-22 22:28:40.454912+00:00,0,116,1,,,3,,338,7.5,5,7.1,1,116,0,1,0,1,173,14,22.4,2.1,29,9,1.05,1.05,0.90,1,1,3,1,1,5,3,5,5,5,12,11,5,3,5,115,116,117,118,119,120,121,122,123,124,125,126,7.5,3.3,6.0,5.0,m7yiq95t,,,200.00000,,,,,5000.00,,1,
P7,f5j0x68s,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.141.33.163,2016-08-22 22:28:37.829446+00:00,0,121,1,,,1,,355,6.7,3,6.1,2,121,0,1,0,1,179,11,23.4,3.1,30,10,1,1.10,0.90,2,1,3,4,1,11,7,4,11,2,9,7,2,9,6,115,116,117,118,119,120,121,122,123,124,125,126,8.9,3.4,9.0,2.0,m7yiq95t,,,200.00000,,,,,5000.00,,1,
P2,7s3nsihj,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.184.171.93,2016-08-22 22:28:40.454912+00:00,0,116,1,,,3,,350,8.9,5,8.1,1,116,0,1,0,1,179,11,23.4,3.1,30,10,1,1.10,0.90,2,1,3,4,1,11,7,4,11,2,9,7,2,9,6,115,116,117,118,119,120,121,122,123,124,125,126,8.9,3.4,9.0,2.0,m7yiq95t,,,200.00000,,,,,5000.00,,1,
P3,c7noh4z6,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.13.200.15,2016-08-22 22:28:53.833365+00:00,0,117,1,,,4,,351,3.4,0,3.1,11,117,0,1,0,1,179,11,23.4,3.1,30,10,1,1.10,0.90,2,1,3,4,1,11,7,4,11,2,9,7,2,9,6,115,116,117,118,119,120,121,122,123,124,125,126,8.9,3.4,9.0,2.0,m7yiq95t,,,200.00000,,,,,5000.00,,1,
P1,ut05vfix,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.237.244.41,2016-08-22 22:28:31.035820+00:00,0,115,1,,,3,,349,6.4,5,6.4,4,115,1,0,0,2,178,16,21.6,1.4,30,10,1,1.10,0.90,2,1,3,4,1,11,7,4,11,2,9,7,2,9,6,115,116,117,118,119,120,121,122,123,124,125,126,8.9,3.4,9.0,2.0,m7yiq95t,,,200.00000,,,,,5000.00,,1,
P5,aqz8kpeg,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.170.144.135,2016-08-24 19:22:26.031067+00:00,0,163,1,,,2,,425,4.8,5,5.3,7,163,1,0,0,3,214,19,20.2,0.3,36,6,0.90,1,1.10,3,2,1,7,5,7,2,7,5,12,11,3,10,1,3,159,160,161,162,163,164,165,166,167,168,169,170,9.0,3.9,12.0,1,0fpbzs3z,,,200.00000,,,,,5000.00,,1,
P8,b3i274az,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.180.37.142,2016-08-24 19:24:48.791579+00:00,0,166,1,,,3,,416,4.2,4,4.7,10,166,0,1,0,3,209,18,20.8,0.7,35,5,1,0.90,1.10,2,3,1,3,10,8,6,3,6,8,10,3,10,1,2,159,160,161,162,163,164,165,166,167,168,169,170,8.6,4.2,11.0,2.0,0fpbzs3z,,,200.00000,,,,,5000.00,,1,
P9,mjdnctyz,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.168.218.13,2016-08-24 19:25:33.904216+00:00,0,167,1,,,4,,417,6.4,2,5.8,3,167,0,0,1,1,210,9,24.2,3.8,35,5,1,0.90,1.10,2,3,1,3,10,8,6,3,6,8,10,3,10,1,2,159,160,161,162,163,164,165,166,167,168,169,170,8.6,4.2,11.0,2.0,0fpbzs3z,,,200.00000,,,,,5000.00,,1,
P2,9kvkd4i6,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.178.230.6,2016-08-24 19:22:41.174258+00:00,0,160,1,,,1,,410,4.2,4,4.7,10,160,0,1,0,3,209,18,20.8,0.7,35,5,1,0.90,1.10,2,3,1,3,10,8,6,3,6,8,10,3,10,1,2,159,160,161,162,163,164,165,166,167,168,169,170,8.6,4.2,11.0,2.0,0fpbzs3z,,,200.00000,,,,,5000.00,,1,
P6,92slnsbb,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.93.189.130,2016-08-24 19:22:48.197065+00:00,0,164,1,,,2,,414,5.1,5,5.7,6,164,0,1,0,3,209,18,20.8,0.7,35,5,1,0.90,1.10,2,3,1,3,10,8,6,3,6,8,10,3,10,1,2,159,160,161,162,163,164,165,166,167,168,169,170,8.6,4.2,11.0,2.0,0fpbzs3z,,,200.00000,,,,,5000.00,,1,
P11,jklv5j48,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.142.28.175,2016-08-24 19:23:41.215015+00:00,0,169,1,,,3,,443,6.4,4,6.4,3,169,0,0,1,2,222,13,22.6,2.4,37,7,0.90,1.10,1,3,1,2,3,3,12,1,7,3,8,11,9,2,3,9,159,160,161,162,163,164,165,166,167,168,169,170,8.6,3.7,8.0,6.0,0fpbzs3z,,,200.00000,,,,,5000.00,,1,
P8,b3i274az,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.180.37.142,2016-08-24 19:24:48.791579+00:00,0,166,1,,,3,,440,4.2,1,3.8,11,166,0,1,0,1,221,12,23.2,2.8,37,7,0.90,1.10,1,3,1,2,3,3,12,1,7,3,8,11,9,2,3,9,159,160,161,162,163,164,165,166,167,168,169,170,8.6,3.7,8.0,6.0,0fpbzs3z,,,200.00000,,,,,5000.00,,1,
P4,1ws6fjdv,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.13.200.15,2016-08-24 19:23:23.546293+00:00,0,162,1,,,4,,436,8.6,5,7.8,1,162,0,1,0,1,221,12,23.2,2.8,37,7,0.90,1.10,1,3,1,2,3,3,12,1,7,3,8,11,9,2,3,9,159,160,161,162,163,164,165,166,167,168,169,170,8.6,3.7,8.0,6.0,0fpbzs3z,,,200.00000,,,,,5000.00,,1,
P12,s9vmyr55,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.179.236.35,2016-08-24 19:23:22.130324+00:00,0,170,1,,,1,,444,4.4,2,4.4,9,170,0,0,1,2,222,13,22.6,2.4,37,7,0.90,1.10,1,3,1,2,3,3,12,1,7,3,8,11,9,2,3,9,159,160,161,162,163,164,165,166,167,168,169,170,8.6,3.7,8.0,6.0,0fpbzs3z,,,200.00000,,,,,5000.00,,1,
P9,mjdnctyz,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.168.218.13,2016-08-24 19:25:33.904216+00:00,0,167,1,,,4,,441,4.4,2,4.4,9,167,0,0,1,2,222,13,22.6,2.4,37,7,0.90,1.10,1,3,1,2,3,3,12,1,7,3,8,11,9,2,3,9,159,160,161,162,163,164,165,166,167,168,169,170,8.6,3.7,8.0,6.0,0fpbzs3z,,,200.00000,,,,,5000.00,,1,
P6,92slnsbb,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.93.189.130,2016-08-24 19:22:48.197065+00:00,0,164,1,,,2,,438,6.4,3,5.8,3,164,0,1,0,1,221,12,23.2,2.8,37,7,0.90,1.10,1,3,1,2,3,3,12,1,7,3,8,11,9,2,3,9,159,160,161,162,163,164,165,166,167,168,169,170,8.6,3.7,8.0,6.0,0fpbzs3z,,,200.00000,,,,,5000.00,,1,
P2,9kvkd4i6,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.178.230.6,2016-08-24 19:22:41.174258+00:00,0,160,1,,,1,,434,6.4,3,5.8,3,160,0,1,0,1,221,12,23.2,2.8,37,7,0.90,1.10,1,3,1,2,3,3,12,1,7,3,8,11,9,2,3,9,159,160,161,162,163,164,165,166,167,168,169,170,8.6,3.7,8.0,6.0,0fpbzs3z,,,200.00000,,,,,5000.00,,1,
P10,cur8pcqa,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.7.190.70,2016-08-24 19:24:49.518930+00:00,0,168,1,,,2,,442,7.4,5,7.4,2,168,0,0,1,2,222,13,22.6,2.4,37,7,0.90,1.10,1,3,1,2,3,3,12,1,7,3,8,11,9,2,3,9,159,160,161,162,163,164,165,166,167,168,169,170,8.6,3.7,8.0,6.0,0fpbzs3z,,,200.00000,,,,,5000.00,,1,
P1,sjcpjyj5,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.179.239.229,2016-08-24 19:22:20.332262+00:00,0,159,1,,,4,,433,6.4,5,7.1,3,159,1,0,0,3,220,14,22.4,2.1,37,7,0.90,1.10,1,3,1,2,3,3,12,1,7,3,8,11,9,2,3,9,159,160,161,162,163,164,165,166,167,168,169,170,8.6,3.7,8.0,6.0,0fpbzs3z,,,200.00000,,,,,5000.00,,1,
P2,9kvkd4i6,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.178.230.6,2016-08-24 19:22:41.174258+00:00,0,160,1,,,1,,422,5.4,3,5.4,5,160,0,1,0,2,215,13,22.6,2.4,36,6,0.90,1,1.10,3,2,1,7,5,7,2,7,5,12,11,3,10,1,3,159,160,161,162,163,164,165,166,167,168,169,170,9.0,3.9,12.0,1,0fpbzs3z,,,200.00000,,,,,5000.00,,1,
P6,92slnsbb,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.93.189.130,2016-08-24 19:22:48.197065+00:00,0,164,1,,,2,,426,5.4,3,5.4,5,164,0,1,0,2,215,13,22.6,2.4,36,6,0.90,1,1.10,3,2,1,7,5,7,2,7,5,12,11,3,10,1,3,159,160,161,162,163,164,165,166,167,168,169,170,9.0,3.9,12.0,1,0fpbzs3z,,,200.00000,,,,,5000.00,,1,
P9,mjdnctyz,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.168.218.13,2016-08-24 19:25:33.904216+00:00,0,167,1,,,4,,429,6.8,2,6.2,3,167,0,0,1,1,216,8,24.8,4.2,36,6,0.90,1,1.10,3,2,1,7,5,7,2,7,5,12,11,3,10,1,3,159,160,161,162,163,164,165,166,167,168,169,170,9.0,3.9,12.0,1,0fpbzs3z,,,200.00000,,,,,5000.00,,1,
P4,1ws6fjdv,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.13.200.15,2016-08-24 19:23:23.546293+00:00,0,162,1,,,4,,424,7.4,5,7.4,2,162,0,1,0,2,215,13,22.6,2.4,36,6,0.90,1,1.10,3,2,1,7,5,7,2,7,5,12,11,3,10,1,3,159,160,161,162,163,164,165,166,167,168,169,170,9.0,3.9,12.0,1,0fpbzs3z,,,200.00000,,,,,5000.00,,1,
P11,jklv5j48,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.142.28.175,2016-08-24 19:23:41.215015+00:00,0,169,1,,,3,,431,9.0,4,8.2,1,169,0,0,1,1,216,8,24.8,4.2,36,6,0.90,1,1.10,3,2,1,7,5,7,2,7,5,12,11,3,10,1,3,159,160,161,162,163,164,165,166,167,168,169,170,9.0,3.9,12.0,1,0fpbzs3z,,,200.00000,,,,,5000.00,,1,
P10,cur8pcqa,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.7.190.70,2016-08-24 19:24:49.518930+00:00,0,168,1,,,2,,430,4.6,0,4.2,10,168,0,0,1,1,216,8,24.8,4.2,36,6,0.90,1,1.10,3,2,1,7,5,7,2,7,5,12,11,3,10,1,3,159,160,161,162,163,164,165,166,167,168,169,170,9.0,3.9,12.0,1,0fpbzs3z,,,200.00000,,,,,5000.00,,1,
P12,s9vmyr55,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.179.236.35,2016-08-24 19:23:22.130324+00:00,0,170,1,,,1,,432,6.8,2,6.2,3,170,0,0,1,1,216,8,24.8,4.2,36,6,0.90,1,1.10,3,2,1,7,5,7,2,7,5,12,11,3,10,1,3,159,160,161,162,163,164,165,166,167,168,169,170,9.0,3.9,12.0,1,0fpbzs3z,,,200.00000,,,,,5000.00,,1,
P8,b3i274az,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.180.37.142,2016-08-24 19:24:48.791579+00:00,0,166,1,,,3,,428,4.4,2,4.4,11,166,0,1,0,2,215,13,22.6,2.4,36,6,0.90,1,1.10,3,2,1,7,5,7,2,7,5,12,11,3,10,1,3,159,160,161,162,163,164,165,166,167,168,169,170,9.0,3.9,12.0,1,0fpbzs3z,,,200.00000,,,,,5000.00,,1,
P1,sjcpjyj5,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.179.239.229,2016-08-24 19:22:20.332262+00:00,0,159,1,,,4,,421,4.8,5,5.3,7,159,1,0,0,3,214,19,20.2,0.3,36,6,0.90,1,1.10,3,2,1,7,5,7,2,7,5,12,11,3,10,1,3,159,160,161,162,163,164,165,166,167,168,169,170,9.0,3.9,12.0,1,0fpbzs3z,,,200.00000,,,,,5000.00,,1,
P5,aqz8kpeg,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.170.144.135,2016-08-24 19:22:26.031067+00:00,0,163,1,,,2,,437,5.5,4,6.1,7,163,1,0,0,3,220,14,22.4,2.1,37,7,0.90,1.10,1,3,1,2,3,3,12,1,7,3,8,11,9,2,3,9,159,160,161,162,163,164,165,166,167,168,169,170,8.6,3.7,8.0,6.0,0fpbzs3z,,,200.00000,,,,,5000.00,,1,
P3,qorbl9h6,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.170.178.66,2016-08-24 19:23:00.624743+00:00,0,161,1,,,1,,435,3.7,2,4.1,12,161,1,0,0,3,220,14,22.4,2.1,37,7,0.90,1.10,1,3,1,2,3,3,12,1,7,3,8,11,9,2,3,9,159,160,161,162,163,164,165,166,167,168,169,170,8.6,3.7,8.0,6.0,0fpbzs3z,,,200.00000,,,,,5000.00,,1,
P7,9ztf0gck,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.51.167.27,2016-08-24 19:26:18.989753+00:00,0,165,1,,,3,,439,4.6,3,5.1,8,165,1,0,0,3,220,14,22.4,2.1,37,7,0.90,1.10,1,3,1,2,3,3,12,1,7,3,8,11,9,2,3,9,159,160,161,162,163,164,165,166,167,168,169,170,8.6,3.7,8.0,6.0,0fpbzs3z,,,200.00000,,,,,5000.00,,1,
P12,s9vmyr55,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.179.236.35,2016-08-24 19:23:22.130324+00:00,0,170,1,,,1,,456,5.1,3,5.1,8,170,0,0,1,2,228,14,22.4,2.1,38,8,0.90,1.10,1,3,1,2,10,2,6,1,6,5,12,10,3,8,3,8,159,160,161,162,163,164,165,166,167,168,169,170,8.9,3.6,9.0,3.0,0fpbzs3z,,,200.00000,,,,,5000.00,,1,
P8,b3i274az,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.180.37.142,2016-08-24 19:24:48.791579+00:00,0,166,1,,,3,,452,4.5,1,4.1,10,166,0,1,0,1,227,11,23.4,3.1,38,8,0.90,1.10,1,3,1,2,10,2,6,1,6,5,12,10,3,8,3,8,159,160,161,162,163,164,165,166,167,168,169,170,8.9,3.6,9.0,3.0,0fpbzs3z,,,200.00000,,,,,5000.00,,1,
P2,9kvkd4i6,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.178.230.6,2016-08-24 19:22:41.174258+00:00,0,160,1,,,1,,446,6.7,3,6.1,2,160,0,1,0,1,227,11,23.4,3.1,38,8,0.90,1.10,1,3,1,2,10,2,6,1,6,5,12,10,3,8,3,8,159,160,161,162,163,164,165,166,167,168,169,170,8.9,3.6,9.0,3.0,0fpbzs3z,,,200.00000,,,,,5000.00,,1,
P1,sjcpjyj5,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.179.239.229,2016-08-24 19:22:20.332262+00:00,0,159,1,,,4,,445,4.5,4,5.0,10,159,1,0,0,3,226,17,21.0,1,38,8,0.90,1.10,1,3,1,2,10,2,6,1,6,5,12,10,3,8,3,8,159,160,161,162,163,164,165,166,167,168,169,170,8.9,3.6,9.0,3.0,0fpbzs3z,,,200.00000,,,,,5000.00,,1,
P6,92slnsbb,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.93.189.130,2016-08-24 19:22:48.197065+00:00,0,164,1,,,2,,450,5.6,2,5.1,5,164,0,1,0,1,227,11,23.4,3.1,38,8,0.90,1.10,1,3,1,2,10,2,6,1,6,5,12,10,3,8,3,8,159,160,161,162,163,164,165,166,167,168,169,170,8.9,3.6,9.0,3.0,0fpbzs3z,,,200.00000,,,,,5000.00,,1,
P10,cur8pcqa,,121/121 pages,MLG_survey,1,Payment_info,Playing,10.7.190.70,2016-08-24 19:24:49.518930+00:00,0,168,1,,,2,,454,5.1,3,5.1,8,168,0,0,1,2,228,14,22.4,2.1,38,8,0.90,1.10,1,3,1,2,10,2,6,1,6,5,12,10,3,8,3,8,159,160,161,162,163,164,165,166,167,168,169,170,8.9,3.6,9.0,3.0,0fpbzs3z,,,200.00000,,,,,5000.00,,1,
